IDE,DT,O,C,H,L,V,A,turnover
11,2019-07-12,801.756,802.279,802.553,801.427,48768616.468581,142918868992,0.000
11,2019-07-15,801.970,802.678,803.114,800.764,60000612.093713,176533200896,0.000
11,2019-07-16,802.556,802.522,802.768,802.305,47918515.064576,140766388224,0.000
11,2019-07-17,802.364,802.318,802.674,802.070,51902814.914264,152162963456,0.000
11,2019-07-18,801.977,801.267,801.977,801.267,51389035.402147,149088841728,0.000
11,2019-07-19,801.561,802.061,802.589,801.561,50978459.935709,149071212544,0.000
11,2019-07-22,802.116,800.774,802.163,800.520,70762575.84942,204289433600,0.000
11,2019-07-23,800.771,801.224,801.273,800.637,51062211.946454,148077350912,0.000
11,2019-07-24,801.501,802.030,802.482,801.496,61184047.639638,178858102784,0.000
11,2019-07-25,802.027,802.513,802.513,801.784,59698635.247978,175356383232,0.000
11,2019-07-26,802.194,802.758,802.887,802.070,53921721.292969,158774665216,0.000
11,2019-07-29,802.737,802.637,802.892,802.363,50132142.58775,147439132672,0.000
11,2019-07-30,802.817,803.024,803.475,802.817,57874888.404452,170866348032,0.000
11,2019-07-31,802.753,802.347,802.753,802.140,56132075.602129,164607873024,0.000
11,2019-08-01,801.946,801.530,802.169,801.287,58827488.831362,171115634688,0.000
11,2019-08-02,799.877,800.105,800.268,799.529,75432172.461504,216327401472,0.000
11,2019-08-05,799.640,798.468,799.960,798.468,69782556.852738,196891484160,0.000
11,2019-08-06,796.870,796.891,797.247,795.299,91882526.511038,255209230336,0.000
11,2019-08-07,797.305,796.569,797.437,796.569,63740024.098126,176475729920,0.000
11,2019-08-08,797.130,797.504,797.688,797.060,63751282.563561,178156146688,0.000
11,2019-08-09,797.900,796.789,797.998,796.634,61677750.306875,171140337664,0.000
11,2019-08-12,797.051,798.236,798.236,796.857,57734932.941147,162523258880,0.000
11,2019-08-13,797.630,797.601,797.773,797.362,55038684.701458,153957511168,0.000
11,2019-08-14,798.575,798.019,798.767,797.976,61926115.556568,173944885248,0.000
11,2019-08-15,796.339,798.265,798.269,796.138,61677157.207188,173670539264,0.000
11,2019-08-16,798.328,798.551,799.136,798.122,65917576.004136,186139369472,0.000
11,2019-08-19,798.966,800.639,800.639,798.765,85703657.801672,247092215808,0.000
11,2019-08-20,800.499,800.531,800.951,800.356,72838314.666667,209774346240,0.000
11,2019-08-21,800.373,800.542,800.726,800.271,63599405.545892,183187275776,0.000
11,2019-08-22,800.798,800.651,800.827,800.095,58840194.034903,169662169088,0.000
11,2019-08-23,800.710,801.137,801.311,800.487,66461357.879224,192567132160,0.000
11,2019-08-26,799.514,799.956,800.198,799.452,66712764.120311,191036669952,0.000
11,2019-08-27,800.514,801.302,801.905,800.510,79594958.036517,230999691264,0.000
11,2019-08-28,801.283,801.010,801.415,800.775,69738005.175274,201805049856,0.000
11,2019-08-29,801.088,800.911,801.178,800.482,67913594.731089,196332769280,0.000
11,2019-08-30,801.482,800.748,801.730,800.325,77869882.454682,224751169536,0.000
11,2019-09-02,800.773,802.058,802.208,800.659,77303417.143678,226043695104,0.000
11,2019-09-03,802.121,802.266,802.266,801.752,76811821.177755,225070157824,0.000
11,2019-09-04,802.183,803.196,803.196,802.119,84943478.754721,251212693504,0.000
11,2019-09-05,803.713,804.158,805.163,803.713,113937245.91508,340200665088,0.000
11,2019-09-06,804.520,804.620,804.631,804.015,86117730.897453,258318745600,0.000
11,2019-09-09,805.427,805.459,805.509,804.824,94631780.826121,286236532736,0.000
11,2019-09-10,805.547,805.341,805.547,804.813,91129933.006752,275321753600,0.000
11,2019-09-11,805.631,804.928,805.652,804.775,87539444.742606,263389556736,0.000
11,2019-09-12,805.189,805.674,805.748,804.807,74087180.353915,224576024576,0.000
11,2019-09-16,806.028,805.658,806.061,805.303,78344391.681267,237442265088,0.000
11,2019-09-17,805.424,803.898,805.424,803.643,79828527.484453,237738934272,0.000
11,2019-09-18,804.099,804.152,804.513,804.042,66971334.070189,199953633280,0.000
11,2019-09-19,804.396,804.609,804.609,803.806,64417643.743832,193206550528,0.000
11,2019-09-20,804.794,804.849,805.012,804.506,72640684.310067,218390585344,0.000
11,2019-09-23,804.580,803.863,804.580,803.312,66887873.443777,199130550272,0.000
11,2019-09-24,803.944,804.141,804.730,803.750,69086203.273329,206245806080,0.000
11,2019-09-25,803.882,803.129,803.882,803.129,68951981.371239,203782754304,0.000
11,2019-09-26,803.436,802.229,803.625,802.201,73837799.911918,216277561344,0.000
11,2019-09-27,802.243,802.335,802.571,801.949,52285850.623941,153311002624,0.000
11,2019-09-30,802.189,801.406,802.483,801.406,49081712.725157,142591700992,0.000
11,2019-10-08,801.426,801.695,802.364,801.426,52163083.04108,151980793856,0.000
11,2019-10-09,801.298,802.084,802.084,800.933,51605967.339291,150940229632,0.000
11,2019-10-10,802.045,802.866,802.918,801.856,53315956.101516,157159976960,0.000
11,2019-10-11,803.108,803.747,803.988,802.706,61455376.219205,182747394048,0.000
11,2019-10-14,804.431,804.897,805.513,804.291,73540751.678923,221201756160,0.000
11,2019-10-15,804.823,804.333,804.823,804.173,56679738.778021,169531932672,0.000
11,2019-10-16,804.385,803.918,804.982,803.823,55994557.687052,166791548928,0.000
11,2019-10-17,803.961,803.871,804.187,803.609,45695725.112097,136051253248,0.000
11,2019-10-18,804.040,802.539,804.204,802.372,55143141.998679,162018271232,0.000
11,2019-10-21,802.394,802.590,802.614,801.837,49559426.331295,145685880832,0.000
11,2019-10-22,802.794,803.093,803.102,802.411,44131676.38557,130381742080,0.000
11,2019-10-23,803.045,802.658,803.193,802.419,47475082.600744,139653652480,0.000
11,2019-10-24,802.740,802.634,803.048,802.160,48171060.005713,141667233792,0.000
11,2019-10-25,802.619,803.112,803.225,801.935,54222635.446525,160224092160,0.000
11,2019-10-28,803.240,803.963,803.965,803.181,66715999.315448,198817013760,0.000
11,2019-10-29,803.929,803.086,803.929,803.086,66105680.894191,195288080384,0.000
11,2019-10-30,802.926,802.580,803.057,802.426,61759012.865561,181529501696,0.000
11,2019-10-31,802.768,802.228,802.833,802.038,62068356.040504,181801938944,0.000
11,2019-11-01,802.066,803.223,803.279,801.819,59370847.071868,175630839808,0.000
11,2019-11-04,803.440,803.809,804.064,803.440,63421519.445873,188710096896,0.000
11,2019-11-05,803.883,804.350,804.911,803.557,68088766.594018,203691630592,0.000
